case_id,dice,iou,sensitivity,specificity,precision,area_error,boundary_distance_proxy,mean_probability_inside_pred,empty_prediction
tensor(1454),0.6009394627138812,0.4295307077151838,0.745449783949909,0.940725810706773,0.5033598585366634,0.4809480162304446,15.278791635874828,0.9102919697761536,False
tensor(700),0.7066168604554346,0.5463322033910608,0.6196481299224297,0.9375715430403824,0.8219837610680893,0.24615526574727437,23.308487481139544,0.8811846971511841,False
tensor(703),0.8373468345816939,0.7202034617787528,0.9365660987915839,0.9224313764038994,0.7571362622152915,0.2369848672302418,14.253256831939018,0.9199283123016357,False
tensor(1177),0.7214996174457132,0.5643327348921848,0.8987609869755505,0.9398001226374132,0.6026414826414639,0.49136926823582155,18.14832564845032,0.8929545283317566,False
tensor(1372),0.8921534739027563,0.8053042121692461,0.8580808710474251,0.9798690274072535,0.9290438695166298,0.0763828284084429,7.512217913609563,0.9410505890846252,False
tensor(1386),0.8706039853773204,0.770858028633438,0.9636384361112089,0.9765665886977297,0.7939519158546774,0.21372392567863074,11.219993298071044,0.9222903847694397,False
tensor(908),0.7491761704457803,0.5989461926971665,0.6388759388768742,0.9596488477818472,0.9055100767229342,0.2944573944566318,22.83700727449941,0.9009129405021667,False
tensor(1237),0.8899848449824305,0.8017772018336567,0.944395987789226,0.9611806414771566,0.8415019186873197,0.12227431312624142,10.920914624911232,0.9304081201553345,False
tensor(983),0.883104477613336,0.790677784909329,0.8813155386110268,0.9951020325037726,0.8849006939486743,0.004051477597615551,7.354865569090807,0.8924036026000977,False
tensor(1274),0.5465127020827112,0.3760010169139951,0.8608847497130127,0.9552261428398657,0.400324807153873,1.1504656577080774,20.100502780872663,0.8817474246025085,False
tensor(1145),0.900145940548621,0.8184230742376618,0.8903662057442244,0.969583048530457,0.9101429015225608,0.021729220483126692,19.55332492377965,0.90604567527771,False
tensor(1266),0.8971491369843096,0.8134818288415769,0.9925618652554347,0.9838694462786699,0.8184713375817589,0.21270204548401228,6.349461575765484,0.9316121935844421,False
tensor(274),0.577455357147573,0.40593127256541767,0.8199683042846285,0.9675751927049548,0.44565030147380447,0.8399366085312223,31.175118228126237,0.8367222547531128,False
tensor(1124),0.880025387917556,0.7857547648170556,0.7981337292095673,0.992506448777265,0.9806432400238958,0.1861120368401063,14.818877800048364,0.9170973896980286,False
tensor(548),0.9309201326464065,0.8707676208993889,0.9227722772283344,0.9916012252854451,0.9392131570466042,0.01750495049491085,9.609375196672238,0.9110033512115479,False
tensor(172),0.7769998970463451,0.6353228386258496,0.7191728606849707,0.984930254825599,0.8449395432171412,0.14884696016629648,10.111539995502483,0.8853693604469299,False
tensor(348),0.5218445201158779,0.35303763861195503,0.780694180628895,0.9273877175005151,0.3919036061079065,0.9920566395960619,21.572279358082827,0.8733215928077698,False
tensor(457),0.8885470796096921,0.7994464392594296,0.8210663798415714,0.9960619350219323,0.9681130537189228,0.15188998155998854,5.170290878511242,0.9328680038452148,False
tensor(459),0.8708454991617356,0.7712367957759065,0.9229654990787268,0.9657386598174956,0.8242973068339157,0.11969976296997827,8.424477731548958,0.9459688663482666,False
tensor(232),0.8941408868041407,0.8085486443393394,0.9506450645068208,0.9736942560740404,0.8439768262646069,0.12638763876292838,7.1440725377503265,0.9334103465080261,False
tensor(1198),0.4187995616051911,0.2648617793422094,0.3913724545199256,0.9578750491493631,0.4503605102682978,0.13097963609915675,25.75005424461154,0.8995904922485352,False
tensor(1260),0.8280779328455767,0.7065981229085195,0.7159172361078229,0.9966123746517292,0.9819111285884001,0.2708940603035748,12.741632516618761,0.917964518070221,False
tensor(160),0.6079512257091123,0.4367312675665655,0.8293595785983549,0.8525553585233341,0.47984922003657277,0.7283753811981676,23.940342468806893,0.9563096761703491,False
tensor(1369),0.8804011390368944,0.7863540860337898,0.8100472745916918,0.9680870317119425,0.9641380245407901,0.1598222931021628,17.51720886077646,0.927787721157074,False
tensor(45),0.6644945403318411,0.49756033232395636,0.5055268975698214,0.993411077109705,0.9692999357741214,0.4784618476570025,24.36447201456493,0.9205203056335449,False
tensor(1038),0.9544249254227312,0.9128229513398171,0.9609010011125645,0.9887822790807999,0.9480355575068699,0.013570634037744323,3.5682430353051817,0.9518482685089111,False
tensor(685),0.35935563817738797,0.21903323264525176,0.826547231284483,0.966334558968918,0.22958606651821792,2.6001628662377714,21.85283504221556,0.8302254676818848,False
tensor(993),0.6882947396605402,0.5247327737964623,0.5247327737964623,1.0,1.0,0.4752672262035377,28.079276803455215,0.8828309178352356,False
tensor(905),0.822796864699855,0.6989421281929192,0.973647711512246,0.9765398625714292,0.7124191297765772,0.36667822468157635,14.82221129446151,0.9282785654067993,False
tensor(544),0.9043361097507083,0.8253773057593584,0.8478410656884721,0.9974704350424823,0.9688976377956837,0.12494258153278659,4.403353111695848,0.9566532969474792,False
tensor(776),0.5042203806034983,0.3370953675712456,0.34750647839998144,0.9930052340970967,0.9183787561157459,0.6216087577311248,28.412959095203448,0.8720784783363342,False
tensor(939),0.6941501612195514,0.5315696649112598,0.6182564102642408,0.991848244039998,0.7912838015281889,0.2186666666621812,16.66488999889345,0.862879753112793,False
tensor(516),0.7917365349802687,0.6552681247956559,0.6617333781852031,0.9990586322354286,0.9853088480803788,0.32840004484439506,9.672630997961203,0.9368637800216675,False
tensor(941),0.657229524774423,0.48945783132957277,0.6666666666704653,0.9660667556742686,0.6480558325063912,0.028717948717621445,27.237581496217306,0.8381304740905762,False
tensor(365),0.8870122707846977,0.7969650046460298,0.8081524981948681,0.993664696628267,0.9829265497880795,0.17780987972182957,12.674206629662876,0.9189305901527405,False
tensor(1026),0.9557335581789854,0.9152200242237059,0.9823421081141551,0.9927336345780327,0.930528476142324,0.055681941284198004,2.229079077994661,0.9614397883415222,False
tensor(496),0.9598790431449865,0.9228532862635093,0.9836210712705643,0.9858884356323097,0.9372561425712472,0.049468791500390276,3.599253364619445,0.9480360150337219,False
tensor(1037),0.9074374139190079,0.8305587482858234,0.9691528943498782,0.9513533284565354,0.8531114327067822,0.13602145885551603,6.827940304080094,0.9500831961631775,False
tensor(1168),0.7771201142985146,0.6354836017722149,0.6559565854108368,0.9958806489630074,0.9531856302421682,0.31182703074931667,12.634363021957336,0.923621416091919,False
tensor(492),0.936226324622775,0.880099166104574,0.9884824705734909,0.9897035947470453,0.8892178071286665,0.11163143905693416,2.7485913167456353,0.9548041820526123,False
tensor(567),0.37213456386763716,0.22860277982391,0.4496402877895813,0.9730174663722415,0.3174200101747735,0.4165467625749444,13.099603378796647,0.9029507637023926,False
tensor(1357),0.9342366319865301,0.8765891754452493,0.8785038223519328,0.998357514371752,0.9975198925286827,0.11931197670158511,11.976805495892007,0.9215254187583923,False
tensor(915),0.8486652492329381,0.737114248196511,0.7642103471769554,0.9952343129467884,0.9541060235848922,0.19902995234684281,8.984795368434202,0.9237166047096252,False
tensor(1259),0.8272546765615293,0.705400106938061,0.8638149279820206,0.9894804637183447,0.7936635251695676,0.08838934962705393,6.1309629531838965,0.8852935433387756,False
tensor(1248),0.451863663546682,0.2918758851597021,0.3465830912754427,0.9725475268143347,0.6490123103399797,0.4659837945232687,17.449059699209982,0.8119131922721863,False
tensor(827),0.8459911555499713,0.733088970352113,0.974745237041438,0.9925706240076765,0.7472826087042364,0.30438635355319515,5.829677032626391,0.889639675617218,False
tensor(635),0.4011103400485645,0.2508680555663937,1.0,0.9485625732621257,0.2508680555663937,2.9861591693779608,25.412354488460906,0.9032248854637146,False
