case_id,dice,iou,sensitivity,specificity,precision,area_error,boundary_distance_proxy,mean_probability_inside_pred,empty_prediction
tensor(1429),0.8938251477502787,0.8080324244728064,0.9164229001288582,0.9949163010943495,0.8723150358046016,0.05056414542204078,2.5899234455861064,0.8606922626495361,False
tensor(991),0.8488055024221692,0.7373258855989725,0.7475268817222399,0.9962586748342646,0.9818284530648542,0.23863799282983053,8.766350402687253,0.9194804430007935,False
tensor(408),0.9253136163498991,0.8610080395805426,0.880543916516084,0.9945733356023322,0.9748796498908107,0.09676654280894326,6.174851416792876,0.8616752624511719,False
tensor(593),0.9036598493011871,0.8242513500274218,0.9594285714293442,0.9857180771655347,0.8540183112944385,0.12342857142622041,4.742056459551847,0.9216097593307495,False
tensor(371),0.9403166869673826,0.8873563218400395,0.9988499137435418,0.9762077601539396,0.888263871133655,0.12449683726160152,3.5700816132594007,0.9233368635177612,False
tensor(152),0.015250373406058875,0.0076837769406869144,0.012242837321567047,0.9184038324685081,0.020216757002496522,0.394421305056236,41.55400995737857,0.8733246922492981,False
tensor(440),0.8016318205011901,0.668936170216791,0.7603648424577064,0.9830360205832195,0.8476351871845996,0.10295743504556444,7.69196217955246,0.7903689742088318,False
tensor(1041),0.9624556422996364,0.927628428757592,0.9774398154823595,0.9855793426503318,0.9479239479942128,0.031137379270353628,2.1373812342628833,0.9373030662536621,False
tensor(852),0.8525582803518336,0.7430079155692197,0.9892602629731079,0.9405826570457946,0.7490500076018464,0.3206865401955165,11.146128501370232,0.8799822926521301,False
tensor(487),0.7226787601878042,0.5657768286195101,0.5692415126795808,0.9975703324808236,0.9893567360658262,0.4246347228167993,14.31068985195603,0.886558473110199,False
tensor(608),0.9035263592410454,0.8240292567513817,0.936667074215226,0.9805080460972846,0.872650643582724,0.07335860129510505,7.086035162455689,0.8522429466247559,False
